date,Close,High,Low,Open,Volume,stock,RSI,SMA_20,SMA_50,Momentum_10d,sentimiento_medio,num_noticias,score,score_dca,etiqueta_dca,mensaje_dca,aviso_sentimiento,aporte_precio,aporte_rsi,aporte_sentimiento,score_dca_check
2020-04-01,107.7569351196289,108.9448448584784,104.98793272130752,106.82835608058348,12606100,JNJ,47.603561322193286,108.4027587890625,117.17595672607422,-4.556888017284755,-0.7257997244596481,2.0,-46.33,-3.92,Neutral,El precio está en línea con su comportamiento habitual.,Atención: sentimiento de noticias muy negativo en este periodo.,16.076713806509716,0.0,-20.0,-3.92
2020-04-02,111.3875961303711,112.09867492050876,106.42681761362932,108.01627133118863,11594500,JNJ,51.01907359465253,108.03216361999512,116.93903274536133,4.801257058481712,0.4210630655288696,3.0,17.43,9.49,Sobreprecio moderado,El precio está por encima de su media reciente.,,9.494582749078619,0.0,0.0,9.49
2020-04-03,112.24089050292967,112.75955193998932,110.07421017698886,110.7434585645553,10071200,JNJ,51.81408265013575,107.70339813232422,116.71452011108398,11.910917569632428,0.2323203086853027,3.0,18.88,7.67,Sobreprecio moderado,El precio está por encima de su media reciente.,,7.665934973466023,0.0,0.0,7.67
2020-04-06,116.91724395751952,117.9294839096936,113.38697112112612,114.6167113765208,14994400,JNJ,56.02648099334678,107.8422664642334,116.58702575683594,25.7513140657035,0.4677472412586212,2.0,34.03,-10.57,Neutral,El precio está en línea con su comportamiento habitual.,,-0.5664750404943117,-10.0,0.0,-10.57
2020-04-07,115.0098876953125,118.8162257536368,114.82584407826116,117.00089804440384,11567100,JNJ,53.95468202219305,107.66826171875,116.41423477172852,15.35493511858057,0.0,1.0,15.35,2.41,Neutral,El precio está en línea con su comportamiento habitual.,,2.4126724350673054,0.0,0.0,2.41
2020-04-08,119.8451919555664,120.57300547301892,114.8593176893679,115.23576591433924,10758200,JNJ,58.176957472425904,108.14760894775391,116.32568176269531,19.98324335426527,0.0951519608497619,2.0,22.84,-16.05,Neutral,El precio está en línea con su comportamiento habitual.,,-6.051131855905913,-10.0,0.0,-16.05
2020-04-09,118.14698791503906,121.65216516338955,117.35226100603435,120.47261626678846,11125400,JNJ,56.22686284993073,108.80932579040527,116.1858738708496,11.582532821195768,0.5606167912483215,1.0,28.4,-13.38,Neutral,El precio está en línea con su comportamiento habitual.,,-3.3758218255850987,-10.0,0.0,-13.38
2020-04-13,116.92560577392578,118.3644852081037,115.31104370767432,117.1180103596443,8153200,JNJ,54.80399911807709,109.03854217529297,116.0246304321289,13.486507102388302,-0.4423762261867523,2.0,0.22,-1.55,Neutral,El precio está en línea con su comportamiento habitual.,,-1.5530759950559367,0.0,0.0,-1.55
2020-04-14,122.16246795654295,123.32528215442692,120.50608798912852,121.65216746596931,13838000,JNJ,59.53256453952213,109.82908973693847,115.99289627075196,9.788759159331617,0.2137072523434957,15.0,16.2,-20.64,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-10.637844013119413,-10.0,0.0,-20.64
2020-04-15,123.52606964111328,123.73520899262614,120.07944444808152,121.76093300375074,11962300,JNJ,60.68595973847737,110.29212608337403,115.96682174682617,12.605848729564872,0.6187001126153129,7.0,31.17,-23.04,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-13.036914835503795,-10.0,0.0,-23.04
2020-04-16,125.20753479003906,126.0524531029909,122.50545817231225,124.06981630391432,12181700,JNJ,62.11970130394895,110.90741577148438,115.95060272216797,16.19440980855382,0.3133100271224975,3.0,25.59,-25.97,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-15.967027079715745,-10.0,0.0,-25.97
2020-04-17,127.17341613769533,127.4076511085992,125.14894945211256,127.1483204454448,10920000,JNJ,63.782705399887185,111.95185661315918,115.93396728515626,14.171972962634083,0.3774823248386383,2.0,25.5,-29.39,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-19.389397457423378,-10.0,0.0,-29.39
2020-04-20,126.88065338134766,127.99327620299914,125.5588912194952,126.26159633900592,12226200,JNJ,63.33676276577617,113.2811466217041,115.91912384033203,13.043163514491063,0.0,1.0,13.04,-28.91,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-18.91237472794243,-10.0,0.0,-28.91
2020-04-21,125.21589660644533,126.85555461045884,124.28733021269235,125.58398387866376,9951100,JNJ,60.736337912071605,114.89319305419922,115.89825057983398,7.097885964487016,0.0,1.0,7.1,-26.08,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-16.079010649419743,-10.0,0.0,-26.08
2020-04-22,127.98489379882812,129.66636921720192,126.93082353117128,127.83430686136994,11515600,JNJ,63.42611303232621,116.30739364624023,115.93325576782226,11.281644007765124,0.0678246736526489,5.0,33.32,-30.79,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-20.79064881114267,-10.0,0.0,-30.79
2020-04-23,130.09298706054688,131.33946170648235,128.57882078643382,129.03892973391658,10665000,JNJ,65.3710964268358,117.81779594421387,116.00826248168946,8.550860437338127,0.2976886034011841,3.0,37.48,-34.28,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-24.282278309410117,-10.0,0.0,-34.28
2020-04-24,129.54925537109375,130.75389984533808,128.52865451179508,130.14321663111858,8653400,JNJ,64.41952410790627,119.00110626220703,116.08735702514649,9.650916758245408,0.4745393872261047,5.0,43.89,-33.19,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-23.19270365166671,-10.0,0.0,-33.19
2020-04-27,129.07241821289062,130.54476720772294,128.82982221616095,129.50743157635029,8924000,JNJ,63.54592165811033,120.3032070159912,116.17353927612305,10.388496479077958,0.3049263060092926,2.0,39.54,-32.21,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-22.206225302492197,-10.0,0.0,-32.21
2020-04-28,126.64637756347656,128.0768958063831,126.06915112800284,126.529260081268,8558700,JNJ,59.150812071814464,121.07200241088867,116.21053573608398,3.6704477913205524,0.1642009119192759,3.0,28.6,-27.96,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-17.96023357312894,-10.0,0.0,-27.96
2020-04-29,125.68437957763672,126.84719377168445,124.78089611706804,126.6380544363172,9285200,JNJ,57.45388871785505,121.87133445739747,116.24475082397461,1.747250554311397,0.9150227109591166,3.0,49.2,-26.24,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-16.24095485903911,-10.0,0.0,-26.24
2020-04-30,125.51702117919922,125.84327793633612,123.10774542066828,124.1952721994074,14829600,JNJ,57.14673838136099,122.75933876037598,116.2789437866211,0.24717872584836265,0.9198849201202391,2.0,47.84,-25.89,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-15.889510330486923,-10.0,0.0,-25.89
2020-05-01,124.05309295654295,125.2075462693683,122.79825683907302,125.16571584581534,7309000,JNJ,54.40679453804202,123.39261360168457,116.29333465576173,-2.453597045607303,-0.1218259632587432,2.0,13.89,-13.35,Neutral,El precio está en línea con su comportamiento habitual.,,-13.345147120857408,0.0,0.0,-13.35
2020-05-04,124.036376953125,124.71398644670955,123.04923252227246,124.45465567902694,7198400,JNJ,54.374735925299035,123.98238792419434,116.28145584106446,-2.2416943422209568,0.0,0.0,17.76,-13.34,Neutral,El precio está en línea con su comportamiento habitual.,,-13.338190609962961,0.0,0.0,-13.34
2020-05-05,125.06533813476562,126.13613064409572,124.34589822085444,124.64705941190688,6562300,JNJ,56.08990594307006,124.38979263305664,116.34152130126954,-0.1202391036282835,0.2598987023035685,3.0,27.68,-25.0,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-14.996910365140451,-10.0,0.0,-25.0
2020-05-06,123.8773956298828,125.75128841255837,123.8439261925072,125.4835839729546,6191600,JNJ,53.58535972779666,124.83316802978516,116.39890914916992,-3.2093617043599365,0.0,0.0,-3.21,-12.85,Neutral,El precio está en línea con su comportamiento habitual.,,-12.849753550746582,0.0,0.0,-12.85
2020-05-07,123.46749114990234,125.090414384596,123.0826819330306,124.9565621505312,5570500,JNJ,52.71074770820292,125.01428298950195,116.46432830810546,-5.092892445894059,0.0,0.0,-5.09,-12.03,Neutral,El precio está en línea con su comportamiento habitual.,,-12.026279537319045,0.0,0.0,-12.03
2020-05-08,124.39605712890624,124.79760102379524,123.71844781726534,124.58010074007416,4712100,JNJ,54.521624971446144,125.32673645019531,116.62461318969727,-3.9777907078093033,0.0,0.0,-3.98,-13.33,Neutral,El precio está en línea con su comportamiento habitual.,,-13.327279253768193,0.0,0.0,-13.33
2020-05-11,124.73902893066406,125.56722504995732,123.9108328113708,124.18689818446856,5887500,JNJ,55.203958229535715,125.71740760803223,116.86938980102539,-3.357331753929893,0.0,1.0,-3.36,-23.47,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-13.467408605516006,-10.0,0.0,-23.47
2020-05-12,123.09103393554688,125.7680145973902,122.99901212694364,125.56724902578362,7039200,JNJ,51.22681600851679,125.76383590698242,116.98851577758789,-2.8072998978180053,0.0,1.0,-2.81,-10.43,Neutral,El precio está en línea con su comportamiento habitual.,,-10.432678998271511,0.0,0.0,-10.43
2020-05-13,123.0826644897461,124.60519195069264,122.14571174892916,122.20427687985202,6970500,JNJ,51.20663919072336,125.74166564941406,117.18159317016601,-2.070038533534324,0.0,0.0,-2.07,-10.07,Neutral,El precio está en línea con su comportamiento habitual.,,-10.071669380720579,0.0,0.0,-10.07
2020-05-14,123.50929260253906,123.6096753721195,120.68172545410292,121.62703908381413,6871400,JNJ,52.23931338074407,125.65675354003906,117.25119445800782,-1.5995667820970283,0.0,0.0,-1.6,-10.67,Neutral,El precio está en línea con su comportamiento habitual.,,-10.674685530427604,0.0,0.0,-10.67
2020-05-15,125.85169982910156,125.88515650923904,121.85295639787992,123.7017411407391,10340400,JNJ,57.55138288742455,125.59066772460938,117.39223846435547,1.4498686245482562,0.5983133912086487,1.0,39.4,-24.41,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-14.412300975612947,-10.0,0.0,-24.41
2020-05-18,125.91860961914062,128.51192961595285,125.868418223019,127.56662853767538,7388400,JNJ,57.69612180536566,125.54256553649903,117.53428665161132,1.5174843963129847,0.3511365056037903,2.0,32.05,-24.27,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-14.267024893564292,-10.0,0.0,-24.27
2020-05-19,124.66373443603516,126.40377462163988,124.14506038797238,125.56721757653264,6107300,JNJ,53.978716809372806,125.51495742797852,117.74476379394531,-0.32111511048545927,-0.2824173768361409,3.0,-8.79,-11.75,Neutral,El precio está en línea con su comportamiento habitual.,,-11.752489739922742,0.0,0.0,-11.75
2020-05-20,123.5427474975586,125.80982287521662,123.1997687847987,125.27442683705786,5713400,JNJ,50.82819391736074,125.29285011291503,117.84581909179687,-0.27014463019876533,-0.912919282913208,1.0,-27.66,-9.67,Neutral,El precio está en línea con su comportamiento habitual.,,-9.668443818654373,0.0,0.0,-9.67
2020-05-21,122.73133087158205,124.22876286806978,121.9867953622934,124.22876286806978,6487300,JNJ,48.61627210813513,124.9247673034668,118.09528076171875,-0.5962381445222098,0.0,0.0,-0.6,-7.85,Neutral,El precio está en línea con su comportamiento habitual.,,-7.851372349446317,0.0,0.0,-7.85
2020-05-22,121.61099243164062,123.2283152181576,121.34986399756836,121.77947399857403,6140900,JNJ,45.66161952842197,124.52785415649414,118.42924758911133,-2.238868949342643,0.0,2.0,-2.24,-5.37,Neutral,El precio está en línea con su comportamiento habitual.,,-5.373241673489844,0.0,0.0,-5.37
2020-05-26,121.77103424072266,123.35466832223884,121.55202621271349,123.14407923068993,7072300,JNJ,46.16495638801474,124.16278495788575,118.61784271240235,-2.3793633118557977,0.0,1.0,-2.38,-5.32,Neutral,El precio está en línea con su comportamiento habitual.,,-5.316555176214846,0.0,0.0,-5.32
2020-05-27,122.04901123046876,122.35226003108204,120.46537717689505,121.56887479394476,7950000,JNJ,47.08184549632355,123.93291664123535,118.93179260253906,-0.8465463907174064,0.0,0.0,-0.85,-5.24,Neutral,El precio está en línea con su comportamiento habitual.,,-5.242027484353503,0.0,0.0,-5.24
2020-05-28,123.8011245727539,124.7614103812761,122.82398803682916,123.00088854120858,6189600,JNJ,52.56565868132237,123.83875389099121,119.1225082397461,0.5837215874276547,0.0,0.0,0.58,-7.86,Neutral,El precio está en línea con su comportamiento habitual.,,-7.855134016472556,0.0,0.0,-7.86
2020-05-29,125.30050659179688,125.80592554123336,122.41964942801962,124.63505073326536,8504000,JNJ,56.700819665530936,123.82792816162109,119.37048355102539,1.4502665763150846,0.0,0.0,21.45,-19.94,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-9.935493037081777,-10.0,0.0,-19.94
2020-06-01,123.9864501953125,124.95515498915972,122.99246288243154,124.0706781298464,6141800,JNJ,52.390234048294886,123.82459602355956,119.72452056884765,-1.4821012638859488,0.0,1.0,18.52,-7.12,Neutral,El precio está en línea con su comportamiento habitual.,,-7.119560147269954,0.0,0.0,-7.12
2020-06-02,124.87934112548828,124.96358191007889,123.08511781108896,123.87693491421992,6078300,JNJ,54.899230135215,123.86674423217774,120.21621032714843,-0.8253494037106734,0.3921757340431213,3.0,30.94,-7.76,Neutral,El precio está en línea con su comportamiento habitual.,,-7.757906834111497,0.0,0.0,-7.76
2020-06-03,125.21627044677734,125.6290296991939,123.36308898586849,125.10677285790877,6339500,JNJ,55.84483677064638,123.87429084777833,120.86103637695312,0.44322112861594487,0.0,1.0,20.44,-17.21,Neutral,El precio está en línea con su comportamiento habitual.,,-7.207010961317086,-10.0,0.0,-17.21
2012-05-18,37.89720153808594,44.60826810447062,37.669204177108526,41.68394755021293,573576400,META,,,,,0.0,0.0,0.0,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-05-21,33.7337646484375,36.34087132605848,32.712732099058826,36.21200192866922,168192700,META,,,,,0.0,0.0,0.0,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-05-22,30.73014068603516,33.29759452686994,30.670663523793337,32.32612601702567,101786600,META,,,,,0.0,0.0,0.0,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-05-23,31.721437454223636,32.21708491444588,31.087009310177564,31.09692248627141,73600000,META,,,,,0.0,0.0,0.0,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-05-24,32.742469787597656,32.92090317457285,31.493439860261315,32.6631681608809,50237200,META,,,,,0.0,0.0,0.0,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-05-25,31.632221221923828,32.66316886179454,30.839186030288698,32.61360487134673,37149800,META,,,,,0.0,0.0,0.0,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-05-29,28.588945388793945,31.41413626371732,28.400598826267057,31.20596334918865,78063400,META,,,,,0.0,0.0,0.0,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-05-30,27.944602966308597,29.292762706291445,27.617475734234347,28.450163577831507,57267900,META,,,,,0.0,0.0,0.0,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-05-31,29.342329025268555,29.411719364820254,26.596441735255944,28.301468259758224,111639200,META,,,,,0.0,0.0,0.0,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-06-01,27.47869300842285,28.896244969506256,27.151565778230133,28.63850807742337,41855500,META,,,,,0.0,0.0,0.0,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-06-04,26.66583251953125,27.409303696975865,26.209837771589477,26.963222124956083,35230300,META,,,,-29.636407340703997,0.0,0.0,-20.0,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-06-05,25.644800186157227,27.51834696339535,25.52584396487854,26.467574886871084,42473400,META,,,,-23.97883706897488,0.0,0.0,-20.0,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-06-06,26.576616287231445,26.933483063623463,25.2978468230684,25.843058273005084,61489200,META,,,,-13.516125556467816,0.0,0.0,-13.52,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-06-07,26.080968856811523,27.1119164827906,25.922361820621667,26.76496288209591,26159500,META,23.327240395302283,,,-17.781251576482692,0.0,0.0,12.22,25.0,Sobreprecio fuerte,El precio está entre los momentos de mayor sobreprecio de su historial.,,0.0,25.0,0.0,25.0
2012-06-08,26.864091873168945,27.51834634872533,26.20983739761256,26.318878549708657,38034000,META,28.3162991364497,,,-17.953373562110908,0.0,0.0,12.05,25.0,Sobreprecio fuerte,El precio está entre los momentos de mayor sobreprecio de su historial.,,0.0,25.0,0.0,25.0
2012-06-11,26.774879455566406,27.82565167633906,26.60635922188865,26.943399689244163,28219600,META,28.092044785175077,,,-15.355677150458435,0.0,0.0,14.64,25.0,Sobreprecio fuerte,El precio está entre los momentos de mayor sobreprecio de su historial.,,0.0,25.0,0.0,25.0
2012-06-12,27.161481857299805,27.52826182890342,26.72531154016864,27.24078537943773,15816800,META,30.655013911846538,,,-4.993061171307378,0.0,0.0,-4.99,10.0,Sobreprecio moderado,El precio está por encima de su media reciente.,,0.0,10.0,0.0,10.0
2012-06-13,27.032609939575195,27.85538455676576,26.864089746138824,27.41921431068136,17102800,META,30.267734175904394,,,-3.26357482277686,0.0,0.0,-3.26,10.0,Sobreprecio moderado,El precio está por encima de su media reciente.,,0.0,10.0,0.0,10.0
2012-06-14,28.04373359680176,28.073471233691304,27.14165349933787,27.409303575813585,16855000,META,36.99346547929821,,,-4.425672642919687,0.0,0.0,-4.43,10.0,Sobreprecio moderado,El precio está por encima de su media reciente.,,0.0,10.0,0.0,10.0
2012-06-15,29.748762130737305,29.8379788288595,28.103212639864704,28.26181968302748,43563800,META,46.384402890647344,29.120279121398926,,8.261197581772262,0.0,0.0,8.26,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-06-18,31.136571884155277,31.800741417028814,29.153982133412523,29.69919355856881,42978900,META,52.57980697361204,28.782247638702394,,16.765797060149758,0.0,0.0,16.77,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-06-19,31.632221221923828,31.89987130813008,30.43275525823256,31.26544315482197,30849000,META,54.59764431884984,28.67717046737671,,23.347505117230515,0.0,0.0,20.0,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-06-20,31.324920654296875,31.65204791066482,30.87883717254738,31.642134734320937,15553600,META,53.08929033863627,28.706909465789796,,17.86647448172971,0.0,0.0,17.87,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-06-21,31.562828063964844,32.21708251139827,31.23570084024813,31.394307864429276,21875300,META,54.14547737949355,28.698978996276857,,21.01861797101772,0.0,0.0,20.0,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-06-22,32.762298583984375,33.158818091621725,31.780918663891864,32.12787039695684,74834000,META,59.14040482802982,28.69997043609619,,21.95572714187439,0.0,0.0,20.0,-10.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,-10.0,0.0,-10.0
2012-06-25,31.78091812133789,32.73256038563306,31.27535556865656,32.57395334158387,24352900,META,53.9612214064218,28.707405281066894,,18.696773869996818,0.0,0.0,18.7,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-06-26,32.811851501464844,33.148891834741946,32.21707622226479,32.40542084499737,24858700,META,58.111260328347925,28.91855058670044,,20.802876933779913,0.0,0.0,20.0,-10.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,-10.0,0.0,-10.0
2012-06-27,31.94943046569824,32.61359993800048,31.62230326228902,32.17742781246184,28568000,META,53.74657821028241,29.11879196166992,,18.188478793255246,0.0,0.0,18.19,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-06-28,31.08700942993164,31.909782250695255,30.63101278158317,31.68178487189353,17713300,META,49.724526376138115,29.206025981903075,,10.851892536437969,0.0,0.0,10.85,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-06-29,30.82927131652832,31.711523159565747,30.492230904206057,31.64213282010145,19526900,META,48.555092641227816,29.37355489730835,,3.632114778566198,0.0,0.0,3.63,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-07-02,30.50214195251465,31.453784068642104,30.284055882843496,30.97796301057837,14122000,META,47.04284097538351,29.56537036895752,,-2.0375715541230632,0.0,0.0,-2.04,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-07-03,30.928401947021484,31.166312498522267,30.531882470441857,30.64092551557576,8763600,META,49.26040422947021,29.82955045700073,,-2.225007437715243,0.0,0.0,-2.23,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-07-05,31.196046829223636,31.35465384674647,30.74996530146996,31.04735298663908,10032100,META,50.65754805732914,30.06052198410034,,-0.41140990106725006,0.0,0.0,-0.41,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-07-06,31.453784942626957,31.622305141716847,30.98787704667012,31.16631042108823,10945600,META,52.027455585679064,30.329162788391113,,-0.3454795657629295,0.0,0.0,-0.35,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-07-09,31.88995361328125,32.59377583300649,31.711522127925623,31.82056327607436,17785200,META,54.337856389144655,30.58045587539673,,-2.6626488628901157,0.0,0.0,-2.66,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-07-10,31.196046829223636,32.19725480905202,30.88874596911624,32.14769082510543,14269500,META,50.19600002981611,30.80151424407959,,-1.8403222017729148,0.0,0.0,-1.84,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-07-11,30.700401306152344,31.28526542810048,30.28405738698155,31.20596191448437,13030300,META,47.415834418943355,30.978460216522215,,-6.435023013615182,0.0,0.0,-6.44,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-07-12,30.541797637939453,31.126661824211567,30.33362660083164,30.432756476440407,11300700,META,46.52777793126288,31.15391960144043,,-4.405815087283194,0.0,0.0,-4.41,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-07-13,30.452577590942383,30.79953117205568,30.293970563704004,30.769793536164048,8108300,META,46.00578628254357,31.27436180114746,,-2.0408262184859916,0.0,0.0,-2.04,0.0,Neutral,El precio está en línea con su comportamiento habitual.,,0.0,0.0,0.0,0.0
2012-07-16,28.004079818725582,30.234493255615234,27.96442711673444,30.234493255615234,24672100,META,34.55007249301195,31.187127685546876,,-9.163990510174935,0.0,0.0,-9.16,10.0,Sobreprecio moderado,El precio está por encima de su media reciente.,,0.0,10.0,0.0,10.0
2012-07-17,27.84547233581543,28.341119758110832,26.913654652491505,28.232076720167488,30438600,META,33.96015936683267,31.022572708129882,,-8.70978051585718,0.0,0.0,-8.71,10.0,Sobreprecio moderado,El precio está por encima de su media reciente.,,0.0,10.0,0.0,10.0
2012-07-18,28.856595993041992,29.03502938281096,27.904951877855837,28.06355891526269,16841800,META,40.88917297943399,30.88379144668579,,-6.698716466270627,0.0,0.0,-6.7,10.0,Sobreprecio moderado,El precio está por encima de su media reciente.,,0.0,10.0,0.0,10.0
2012-07-19,28.7475528717041,29.243200335009345,28.38077291693041,29.1539836403548,13685100,META,40.396915537436996,30.75492305755615,,-7.848731510512574,0.0,0.0,-7.85,10.0,Sobreprecio moderado,El precio está por encima de su media reciente.,,0.0,10.0,0.0,10.0
2012-07-20,28.5096435546875,29.213462075597743,28.469990848342924,28.747554120519627,11869100,META,39.2856551761912,30.602263832092284,,-9.360213383889082,0.0,0.0,-9.36,10.0,Sobreprecio moderado,El precio está por encima de su media reciente.,,0.0,10.0,0.0,10.0
2012-07-23,28.49972915649414,28.74755288828974,27.766171137268564,27.87521418429704,12390700,META,39.23721503700912,30.389135360717773,,-10.63101093811306,0.0,0.0,-10.63,10.0,Sobreprecio moderado,El precio está por encima de su media reciente.,,0.0,10.0,0.0,10.0
2012-07-24,28.20233917236328,29.193634020028146,27.855385597531605,28.569117207182156,11539800,META,37.7342403813444,30.21020641326904,,-9.596432757165651,0.0,0.0,-9.6,10.0,Sobreprecio moderado,El precio está por encima de su media reciente.,,0.0,10.0,0.0,10.0
2012-07-25,29.084592819213867,29.2332866776086,27.835561005357107,28.14286189813889,17230200,META,44.523387571022084,30.023843479156493,,-5.263151027979129,0.0,0.0,-5.26,10.0,Sobreprecio moderado,El precio está por encima de su media reciente.,,0.0,10.0,0.0,10.0
2012-07-26,26.616268157958984,27.984254273373395,26.4973119393058,27.508433180250552,64597400,META,33.513569860944614,29.75718536376953,,-12.852974558066354,0.0,0.0,-12.85,10.0,Sobreprecio moderado,El precio está por encima de su media reciente.,,0.0,10.0,0.0,10.0
2012-07-27,23.50359916687012,24.32637567881242,22.086049168995736,22.9881272997998,123102300,META,25.088377226469333,29.378014850616456,,-22.81901557699051,0.0,0.0,10.0,25.0,Sobreprecio fuerte,El precio está entre los momentos de mayor sobreprecio de su historial.,,0.0,25.0,0.0,25.0
2012-07-30,22.94847297668457,23.83072658575172,22.829518666059688,23.791073888380307,29285900,META,23.932807242254825,28.983974933624268,29.579248046875,-18.053108242679915,0.0,0.0,-8.05,65.0,Sobreprecio fuerte,El precio está entre los momentos de mayor sobreprecio de su historial.,,40.0,25.0,0.0,65.0
2012-07-31,21.5210075378418,23.166558518200315,21.42187957809573,23.166558518200315,56179400,META,21.225485436647787,28.534918212890624,29.25172416687012,-22.712722275638942,0.0,0.0,-10.0,65.0,Sobreprecio fuerte,El precio está entre los momentos de mayor sobreprecio de su historial.,,40.0,25.0,0.0,65.0
2012-08-01,20.69823455810547,21.392141673264646,20.658583749357824,21.31283816502458,44604400,META,19.832870896880763,28.023409843444824,28.991013565063476,-28.27208530383728,0.0,0.0,-10.0,65.0,Sobreprecio fuerte,El precio está entre los momentos de mayor sobreprecio de su historial.,,40.0,25.0,0.0,65.0
2012-08-02,19.86554908752441,20.658584186714187,19.647463017188613,20.589193851878186,56374500,META,18.509295084185368,27.456884956359865,28.77372173309326,-30.896556043635105,0.0,0.0,-10.0,65.0,Sobreprecio fuerte,El precio está entre los momentos de mayor sobreprecio de su historial.,,40.0,25.0,0.0,65.0
2012-08-03,20.90640640258789,21.96709148124092,19.726765122156117,20.18276168977251,80647000,META,25.22674474719551,26.92951602935791,28.557421112060545,-26.669001096120336,0.0,0.0,-10.0,65.0,Sobreprecio fuerte,El precio está entre los momentos de mayor sobreprecio de su historial.,,40.0,25.0,0.0,65.0
2012-08-06,21.72918701171875,21.95718441356492,21.11458326462776,21.20379996808847,27778900,META,30.129790270787623,26.421477699279784,28.33715545654297,-23.75651399210792,0.0,0.0,-40.0,50.0,Sobreprecio fuerte,El precio está entre los momentos de mayor sobreprecio de su historial.,,40.0,10.0,0.0,50.0
2012-08-07,20.539630889892575,22.254572607605475,20.3215466793676,22.006748867613187,36782900,META,27.33864643390916,25.888656902313233,28.115303649902344,-27.170470632378375,0.0,0.0,-10.0,65.0,Sobreprecio fuerte,El precio está entre los momentos de mayor sobreprecio de su historial.,,40.0,25.0,0.0,65.0
